1,鲁迅美术年谱,萧振鸣,国家图书馆出版社,NULL,2010年6月,617,680.00元,平装,9787501343751,0.0,10,NULL,"出版说明 在中国近现代美术史上，鲁迅与美术始终纠缠在一起，从童年对美术的热爱到编辑出版中外美术书籍；从鲁迅美术思想的提出到倡导新兴木刻，鲁迅一生始终贯串着美术活动。从这一角度看鲁迅，他是名符其实的“美术人”。 鲁迅作为二十世纪的伟大人物，其人格魅力和思想光焰几乎笼罩中国一个世纪。至今，仍然可以说鲁迅始终处于中国文坛的中心，鲁迅给世人留下了卷帙浩繁的著作，鲁迅之后的中国文坛难以出现如此伟大的人物。鲁迅去世后近八十年的鲁迅研究中，大多以鲁迅的小说、散文、杂文为研究主体，对鲁迅生命本体的研究诸如数十种鲁迅传记，是以他的生平、创作为主要对象，然而并没有一部完备的鲁迅美术年谱来纪传鲁迅的美术生活。这也是笔者著纂本书的起因。 通过对鲁迅一生美术活动的梳理，我们可以看到年仅五十六岁的鲁迅，生命付出最多的，除了创作和翻译之外便是在美术活动上。",鲁迅
36,回到你自己,王乾坤,中国文联,NULL,2001-8-1,294,18.20,精装(无盘),9787505938731,0.0,10,NULL,回到你自己：关于鲁迅的对聊，ISBN：9787505938731，作者：王乾坤著,鲁迅
37,我的路6,寂地,黑龙江美术出版社,NULL,2011-12,128,25.00元,平装,9787531832744,8.8,1764,NULL,"历时两年，温暖再续。 一道关于幸福的菜肴，一份交付终生的信任，一个为爱停留的旅人，一颗封存爱情的种子，一张隔离自己的面具，一位夜色中的守护者。 寂地，我的路第六册《风轻云淡》。收录《阿布的店》《它们的故事》《平安小镇》《记忆种子》《面具》《夜的守护者》及特别篇《守护者讲 的故事》《V先生的提包》8篇佳作。 V先生和小浣，继续着他们的旅途。一直在你身边，从未走远。 《风轻云淡》宣传短片请访问：http://v.youku.com/v_show/id_XMzI2MjkzNjky.html：",绘本
38,昨日世界,"[奥] 茨威格",人民文学出版社,NULL,2015-4,337,39.00元,平装,9787020107964,9.3,35,NULL,《昨日世界》这部回忆录从一位欧洲知识分子的视角再现了从19、20世纪之交到1939年第二次世界大战爆发这一段欧洲史，展现了茨威格个人的精神历程，回顾了他与罗曼罗兰、维尔哈伦、麦绥莱勒、高尔基、里尔克、理查施特劳斯、赫尔策尔等文化界人士的交往，对带给欧洲和人类巨大创痛的两次战争的缘由进行了深刻的反思。,茨威格
39,村上朝日堂的卷土重来,（日）村上春树,上海译文出版社,NULL,2004-06,192,14.00,平装,9787532734573,8.1,1133,NULL,《村上朝日堂的卷土重》是村上春树随笔系列之一，由48篇短文组成，内容大致可分为两类，一是关于作者本人的，如他的家庭情况、个人爱好习性、早年的生活和创作、成名后的曲闻逸事，一是作者对社会问题的种种看法和议论，如关于选举、大众阅读、人到中年、健康及电影、音乐。,村上春树
40,世说新语（上下）,"朱碧莲，沈海波 译注",中华书局,NULL,2011-5-1,947,56.00元,精装,9787101079401,9.1,152,NULL,"世说新语（上下册），ISBN：9787101079401，作者：朱碧莲，沈海波 译注",古典文学
41,到底是上海人,张爱玲原著,汉语大词典出版社,NULL,1995年2月,156页,"RMB 6.50",32开,9787543201477,7.5,10,NULL,暂无简介,张爱玲
42,利维坦号战记Ⅱ——伊斯坦布尔大炮,[美]斯科特•维斯特菲尔德,清华大学出版社,NULL,2013-7-10,374,30,平装,9787302316077,8.4,93,NULL,"如果达尔文不只提出进化论，还发现了DNA？ 如果戴姆勒既发明了汽车，又造出武装机甲？ 如果第一次世界大战是在达尔文主义者与大机器崇拜者之间展开？ 这是你所不知道的、未曾发生的历史—— “比希摩斯”是英国皇军海军中最凶猛的巨怪，它可以一口吞掉敌军的战舰。达尔文协约国将会借助它的力量来与机械同盟国抗衡。 德琳是一个扮作男生在英国空军服役的女孩子，而亚历山大则是一个伪装成平民的奥匈帝国继承人。这两人都随利维坦号飞艇出征，希望能阻止战争。但当利维坦号的和平使命陷入危机时，两人发现自己正身陷敌军的领土之上，孤立无援、疲惫不堪。 亚历山大和德琳需要新的盟友军和顽强的斗志面对前方的困难。",科幻
43,哑舍,玄色,长江出版社,NULL,2011-4,238,23.80元,平装,9787549204007,7.7,2655,NULL,"热闹与喧嚣的摩登城市，历史在这里无声沉积。那些神话传说中亦真亦假的奇珍异宝，曾一度遗落在历史的长河里。然而，此刻，它们就在这里——名为“哑舍”的古董店。 一面古镜，连接了两千年的时光，让两个不同时空的男女命运交织。一条手链，每一颗宝石可达成一个愿望，让你找回曾经丢失的东西。一根香烛，燃烧千年，也流了千年的烛泪，只为等待自己所想的那个人。一个瓷枕，可以让你美梦成真，也会让你噩梦成真。一把利剑，不管桑海沧田，时代变迁，仍久守着几千年前的承诺。一根竹简，脆弱得不堪一击，却封印着远古强大的魔兽。一块玉像，可以交换人与人之间的灵魂，让两个人的世界完全颠倒。一尊木偶，承载着两千年的爱恋，幻化成为主人想要的世界。一粒种子，时隔两千年仍能发出芽来，只是需要用血和泪来浇灌。一把油伞，缠绕了一个幽怨的灵魂，事实其实并不如传说中的那么美好。一块长命锁，可以保佑小孩子的生命...(展开全部)",奇幻
44,灌篮高手（全31卷）,"[日] 井上雄彦",长春出版社,NULL,2005-10,6200,232.50元,平装,9787544502313,9.8,2417,NULL,一部围绕青少年篮球运动的日本幽默卡通巨片！是九十年代以来，在中国内地最火爆最为经典的日本漫画！漫画讲述的是一名叫樱木花道的高一新生追求篮球梦的故事，他在初中的恋爱失败了50次，上了高中，为了赢得晴子的芳心加入了湘北篮球社，并以惊人的速度进步，开始了他的篮球生涯。在那里，他遇上了女生心目中的篮球偶像流川枫，以及宫城、三井等人的出现，湘北篮球社不断成长……,漫画
45,后来,"[英] 罗莎蒙德•勒普顿",湖南文艺出版社,NULL,2011-10-15,432,29.80元,平装,9787540451196,7.2,306,NULL,"学校教学楼着火了，他们在里面，都在里面。 滚滚浓烟染黑了夏日湛蓝的天空。格蕾丝跑到学校的时候，发现儿子亚当安然无恙地待在教学楼外，而女儿珍妮却还在教学楼里。格蕾丝冲进烈火熊熊的大楼，在浓烟和火舌中找到珍妮。拖着她下楼时，却被坍塌的重物压住…… 恢复知觉时已是在医院，格蕾丝发现自己和女儿的灵魂都能够自如行动，而身体都已是重伤。惊人的消息传来：八岁的亚当被指控是纵火者！可她俩都知道，这个优雅、善良的孩子绝不会做这种事。 格蕾丝不停奔走，终于发现了事件背后的惊天阴谋，但是没人能看得见她和珍妮，也听不见她们说话。此时，珍妮的生命迹象已岌岌可危……",悬疑
46,苍河白日梦,刘恒,作家出版社,NULL,2009-1-1,295,22.00元,平装,9787506343930,7.5,129,NULL,《苍河白日梦》主要内容：是清末民初，江南小镇，曹家深宅大院内演绎着一段鲜为人知的往事：老爷曹如器的小屋里架着一口锅。这口锅一烧几十年，无奇不煮，从水蝎、牛蜂、老鼠崽到儿媳的胎盘，曹老爷无怪不吃，遍尝人生。“耳朵”鞍前马后地伺候着曹如器。大少爷曹光满把持着家中大权，一妻一妾生了七个女儿，终无传宗接代之子，令其疯狂。二少爷曹光汉从西洋留学归来，极不情愿地遵从父母之命，娶了世钡之家大小姐郑玉楠为妻。他身为人夫，却摆脱不了深重的恋母情结，以至无法行夫妻之亨，让他唯一感到振奋的是和从瑞典请来的机械师路卡斯共同创办“火柴公社”，受过新学教育的少奶奶郑玉楠在内心极度苦闷之下，与路卡斯产生恋情并怀孕。,当代文学
47,蓝房子,北岛,江苏文艺出版社,NULL,2009-3,183,18.00,平装,9787539931173,8.4,4034,NULL,诗人北岛的散文集，写他在国内国外的所见、所闻、所忆、所历。北岛的散文如他的诗一样优美，高雅，无论是写人，还是叙事，他娓娓道来，如谈家常，亲切而自然，使人阅读轻松，有陶然之感。,随笔
48,古诗十九首释,朱自清,译林出版社,NULL,2015-1,200,16.80,平装,9787544748711,8.1,43,NULL,本书收录了朱自清先生的经典学术著作《古诗十九首释》，以及《诗言志辨》的部分章节。在《古诗十九首释》中，朱自清以现代人的学术眼光和审美情趣重新阐释《古诗十九首》，既对诗歌故实进行注解考证，又对诗歌意蕴进行鉴赏批评，形成了朱自清独有的诗歌阐释，成为后人研究的典范。《诗言志辨》则节选了诗言志、诗教、正变三章，重在研究诗论史的发展，是朱自清诗论研究中最精粹的部分。,诗歌
49,金蔷薇,[俄]康·帕乌斯托夫斯基,上海译文出版社,NULL,2007-3,305,15.00,平装,9787532741823,9.0,2356,NULL,《金蔷薇》是一部总结作者本人创作经验、研究俄罗斯和世界上许多文学大师的创作活动、探讨文学创作的过程、方法和目的的美文集。文学大师用他别具一格的文笔气势磅礴而又精致入微地描绘了人类的美好感情和大自然的如画美景，阐述了作家的使命、文学创作的目的和方法，使每一位读了《金蔷薇》的文学爱好者、文学创作者和文学批评家得到极大的启发。本书以新颖优美的文笔塑造的一个个鲜活动人的形象，具有无可抗拒的强大的感染力，给人留下不可磨灭的深刻印象，催发人们博爱的美好感情。中国现当代著名作家凡读过《金蔷薇》者，无不称赞这是一本不可多得的好书，并且肯定该书在自己文学创作的道上起过重要作用。相信这本书今天依然会给读者以诸多教益。,外国文学
50,茨威格小说研究,杨荣,巴蜀书社,NULL,2003-1,441,32.00元,简裝本,9787806595060,6.1,32,NULL,《茨威格小说研究》对这位奥地利文学大师的犹太出身、文学创作历程等进行人物分析，并对其小说作品进行文本研究，且从大师的细节描写、心理刻画等方面论述其艺术特色。,茨威格
51,"The Rouge of the North","Eileen Chang","University of California Press",NULL,1998-08-10,185,"USD 19.95",Paperback,9780520210875,7.9,22,NULL,"The Rouge of the North is the story of Yindi, a beautiful young bride who marries the blind, bedridden son of a rich and noble family. Captive to household ritual, to the strategies and contempt of her sisters-in-law, and to the exacting dictates of her husband""s mother, Yindi is pressed beneath the weight of an existence that offers no hope of change. Dramatic events in the ou...(展开全部)",张爱玲
52,阿麦从军,鲜橙,江苏文艺出版社,NULL,2011-7,695,49.80元,平装,9787539945385,8.4,1534,NULL,"阿麦出生在麦熟时节，为此差点被爹爹取名为“麦兜”。 阿麦的父母从另一个时空穿越而来，她本想跟着父母过一番清净无争的田园生活，谁料年幼丧双亲，战场逢异事……卸去红妆，进入军营，注定与骚包将军邂逅，与沙场杀将相逢，从一个小兵，成长为一代“战神”。阿麦知道，她为民绝情，为国弃爱，自己所做的这一切，不止是为了找到朝夕八年的哥哥，问一句“为什么”。 刀剑无影的战场上，无论谁是男主，谁是男配，她都是一身戎装，无一败绩。朝堂之上，他为君，她为臣。他俯视，她扬颌。他有雷霆之威，她有傲骨铮铮。 谁说女子须得以娇躯求安生，生死之后，江山如画，她只想寻个故人，一同赏春景。",言情
53,无论如何等到我们相遇,黛西,湖南文艺出版社,NULL,2013-11-1,200,38,平装,9787540464493,8.0,125,NULL,"《世界上的女孩都是猫》是一部纯手绘创作的绘本，画风成熟稳定，颜色精美靓丽，是当前浮躁的市场上久违了的经得起时间沉淀的作品。文字脚本立足于挖掘人们内心深处的柔软与坚强，围绕亲情、爱情、友情主题，风格温暖，有发人深省的力量。 绘本内容的主线是忧郁而神秘的猫小姐的世界。有关迷离的爱情，有关纸碎金迷的都市。以独特的人物形象，绝妙的画面以及温暖却略带伤感的语言取胜。来源于生活，生动有趣，且能引发共鸣。",童话
54,大誘拐,天藤真,獨步文化,NULL,2010年10月15日,368,"NT 360",平装,9789866562693,8.4,194,NULL,"千呼萬喚，詢問度最高的傳奇小說重現江湖！ 「走運拐到我，贖金不討個一百億就太過分啦！」 異想天開的菜鳥綁匪V.S.富可敵國的八十歲女諸葛 空前絕後的奇蹟犯罪， 只在幽默推理大師天藤真筆下化為可能！ 第三十二屆日本推理作家協會長篇獎 週刊文春「二十世紀十大推理傑作」第一名 錢財乃身外之物， 這輩子，只想漂亮地圓一場夢。 三個有竊盜前科的小賊，聯手綁架紀州富豪柳川老夫人，並喊出史上最高的贖金價碼，一百億圓。在全球媒體的關注下，綁匪大膽運用電視轉播，三番兩次玩弄警方於股掌之間，最後神不知鬼不覺地取走贖金，消失無蹤…… 這些初出茅廬的菜鳥到底有何神通本領，連身經百戰的警界巨頭都束手無策？ 聰明一世的老夫人，能夠在險境中扭轉局勢、逃出生天嗎？ 隨著故事進展捧腹絕倒之餘，探向心頭，竟是一片溫馨洋溢，以及一陣抓不住的無奈悵惘……",推理
55,现代文库-鲁迅杂文,鲁迅,江苏文艺出版社,NULL,2010-1,315,18.50元,平装,9787539933931,8.4,29,NULL,《鲁迅杂文》内容简介：杂文是我国文学史上古已有这的一种体截，在文艺理论古典名著《文心雕龙》中便有所论述。对于杂文写作，鲁迅怀着一种目的明确的自觉意识，其中蕴含着他的严肃、崇高而执著的思想追求和精神追求。鲁迅的杂文，正是这样一种社会批评和文明批评。鲁迅的许多杂文，我们从字面上看只是针对他所处的那个社会环境中的许多具体的人、事和社会现象，但他所表现的思想和精神却远远地超越了现实空间。,鲁迅
56,北方的河,张承志,山东文艺出版社,NULL,2001-3,346,13.80元,平装,9787532918560,8.4,1419,NULL,收录中篇小说《北方的河》，及《北望长城外》、《静时》、《绿夜》、《老桥》、《大坂》等短篇小说11部。,中国文学
57,一个苹果,(日)福田直,光明日报出版社,NULL,2014-11,300,18.00元,平装,9787511272379,8.5,36,NULL,"树上落下来一个苹果。 小动物们都饿得慌。 小猴子抢到了苹果。 其它的小动物很着急。 大家追着小猴子要苹果。 小猴子从这棵树上蹦到那棵树上。 大家就从这棵树上追到那棵树上。 小猴子爬上山坡。大家也跟着爬上山坡。…… 最后，这个苹果落到谁手里了呢？ 本书讲述的是一个苹果引起的一场诙谐愉快的角逐。 画面温馨，画风细腻，色调温暖，故事情节简单紧凑、扣人心弦，诙谐幽默地讲述了为他人着想的重要性。",绘本
58,皱纹,（西班牙）帕科·罗卡,浙江人民美术出版社,NULL,2016-4-1,104,78.00,精装,9787534048166,9.3,65,NULL,帕科·罗卡讲述了年老体衰引起的生理退化和阿尔茨海默病。埃米利奥，一位前银行管理层人士，被他的家人安排住进了养老院……他回忆起童年，却记不住刚刚阅读过的文字，感到迷失了生活的方向……《皱纹》一书生动地刻画了普通人与迟暮之年的对抗，这是一场战役，没有武器却充满了哀伤。,漫画
59,解忧杂货店,(日)东野圭吾,南海出版公司,NULL,2014-5,291,39.50元,Hardcover,9787544270878,8.6,179397,NULL,"现代人内心流失的东西，这家杂货店能帮你找回—— 僻静的街道旁有一家杂货店，只要写下烦恼投进卷帘门的投信口，第二天就会在店后的牛奶箱里得到回答。 因男友身患绝症，年轻女孩静子在爱情与梦想间徘徊；克郎为了音乐梦想离家漂泊，却在现实中寸步难行；少年浩介面临家庭巨变，挣扎在亲情与未来的迷茫中…… 他们将困惑写成信投进杂货店，随即奇妙的事情竟不断发生。 生命中的一次偶然交会，将如何演绎出截然不同的人生？ 如今回顾写作过程，我发现自己始终在思考一个问题：站在人生的岔路口，人究竟应该怎么做？我希望读者能在掩卷时喃喃自语：我从未读过这样的小说。——东野圭吾",小说
60,村上朝日堂是如何锻造的,村上春树,上海译文出版社,NULL,2005-9,224,15.00元,简裝本,9787532737529,8.2,889,NULL,"村上春树随笔系列之一，共55篇
   目录
   译者短语
 体罚
 沙滩上的钥匙
 安西水丸的秘密森林
 空中飘游乐不可支
 报纸、信息等等
 Heineken啤酒的优点
 跑步俱乐部通讯
 裸体做家务的是是非非
 作为爱好的翻译
 公司再好不过？
 空中飘游俱乐部通讯（二）
 田纳西·威廉斯何以被人看扁
 ......",村上春树
61,祸匣打开之后,宋宜昌,甘肃人民出版社,NULL,1982,300,0.95元,32开,9999999999999,7.6,65,NULL,著名军事题材作家宋宜昌先生的作品。30年前的作品，今天读来仍觉得想象超前，是科学幻想小说中的经典作品。宋宜昌是位风格严谨的科普作家，该作品是那次科幻大潮中最近似于西方科幻小说标准的一部作品。其主要故事情节是：几十万年前一对寻找殖民地的外星人驾飞船来到地球，生命枯竭。死前留下十几个冷冻胚胎。二十三世纪时，一场地震触发了南极大陆冰盖下的外星人飞船，冷冻胚胎迅速发育成个体。开始操纵先进武器，发动毁灭人类文明的战争。世界各国团结起来投入抗战。最后在友好外星人的帮助下打败了侵略者。这部小说彻底摆脱了以往大陆科幻作品局限于局部事件或小发明的样式，将整个人类作为主角来描写。气势恢宏，场面浩大。表面上看，该作品与今天的美国影片《天煞》题材相似，但没有后者中的沙文主义倾向。虽然以中国人为小说主人公，但也分出相当笔墨，描写世界各国组织的反抗斗争。甚至有南太平洋土人用“土...(展开全部),科幻
62,苏轼词集,[宋]苏轼,上海古籍出版社,NULL,2009-08,288,18.00元,平装,9787532553945,9.3,417,NULL,苏轼是宋代伟大的现实主义文学家，他以卓越的天才、广博的学识、开朗的胸襟，写出了大量辉煌的诗、文、词，表达了自己一生的真实经历和和丰富的思想情感。苏轼词内容广阔，气魄雄伟，语言朴素，一反过去绮罗香泽及离情别绪的局限，是宋词空前的划时代的革新，也是宋词进一步的发展。本书备搜苏轼词全部作品及后人的评论，另外还加以简单的注释和系年，为读者欣赏苏轼词提供了较多的方便。,古典文学
63,"翻手苍凉 覆手繁华",杨莹骅,长江出版传媒长江文艺出版社,NULL,2012-9,230,29.80元,平装,9787535460240,8.0,84,NULL,"张爱玲，“民国世界的临水照花人”，一生中充满传奇色彩的天才女子。她有着贵族的血统，是李鸿章的曾外孙女，却选择远离家族的光环，按照内心的选择追随生命的自由。她才华横溢，早年创作了令世人惊叹的《金锁记》、《倾城之恋》等小说，转战电影界也收获颇丰。几十年后，她的作品仍在风行，由小说改编的戏剧、电影都在寻找她，也在寻找她所创造的上海。 这一本书，是逆着苍凉与繁华的时光之河，循着张爱玲的足迹写就的随笔。以时间为脉络，作者以手中沙、光中影、水中月、风中音、海潮声、梦中梦六种意象，从不同角度追溯张爱玲的一生，有关爱情，有关作品，有关记忆，有关怀念。作者在虔诚的书写中，也在时刻提醒我们：寻找张爱玲的路上，总能遇到似曾相识的自己。",张爱玲
64,刘震云精选集,刘震云,北京燕山出版社,NULL,2011-4,446,20.00元,平装,9787540217679,8.4,581,NULL,刘震云，当代知名作家，八十年代中期曾与池莉、方方等一同作为“新写实主义”的代表人物，引起全国性反响，中篇小说《一地鸡毛》更因改编为电视剧而受人瞩目。其作品大多围绕权力与人性的关系展开，其代表作如《官场》、《官人》等，“故乡系列”历史小说则颇受圈内人嘉许，《世纪文学经典·刘震云精选集》收录了他的中短篇小说数篇，从中你可以品到这位文人型作家的绝代风采。,当代文学
65,"永恆之王: 亞瑟王傳奇","特倫斯．韓伯瑞．懷特 T. H. White",繆思出版有限公司,NULL,2012-9,576,NT,精装,9789866026287,9.2,20,NULL,"最偉大的奇幻經典 沒讀過亞瑟王，別說你是奇幻讀者！ 他拔出石中劍，以騎士精神打造卡美洛王朝； 他是永垂不朽的傳說──亞瑟王。  他不是一位浪漫的英雄，而是一個盡其所能把事情做到最好的凡人；他不是騎士精神的領袖，而是個不斷思考的孩子，試圖忠於他那位古怪魔法導師；他不是英格蘭王亞瑟，而是個孤獨的人，在命運的齒牙之間，付出大半輩子的時間戴著王冠。  身兼學者和作家的懷特，爬梳無數詩歌、散文及史料，改編十五世紀起即為經典的《亞瑟之死》，以前所未見的博學觀點，完整還原亞瑟王及圓桌武士的故事細節；亦人亦神的英格蘭之王，在研究者的犀利和小說家的細膩中，褪下傳奇的軀殼，找回最平凡的肉身。 暱稱為「小瓦」的亞瑟，遇上不合時宜的巫師梅林，無意間拔出石中劍，成為一介被卡美洛王朝壓得喘不過氣的凡人。他見證騎士精神的誕生與破滅、信仰的建立和背棄、國家的認同與游離、人性的至情與...(展开全部)",奇幻
66,鲁迅诗编年笺证,佚名,不详,NULL,2011-1,461,59.00元,平装,9787010095080,0.0,10,NULL,"鲁迅诗编年笺证》是目前所收最齐全，笺证最详确，同时也应是最为可靠的鲁迅诗歌读本，笺证者以其较好的学术悟性和颇具成就的诗词创作为基础，根据鲁迅诗歌背后的事实真相和诗歌本身的内在要求，厘清众多纷繁芜杂而又易于混淆视听的说法，作出应该足以取信于读者的判断，最终纠正了一再讹误着的许多权威说法。 《鲁迅诗编年笺证》所收鲁迅诗歌，以2006年人民文学出版社版《鲁迅散文诗歌全编》之“诗歌金编”为笺证底本，删削其中那些并非属于诗者，而从相关书籍中增列其诗歌，予以说明并笺证之。又，底本中的诗歌排列次序极为混乱，现在一概以时间先后顺序排列，故名之曰“编年”；唯系“新诗”于附录部分，然亦予以系年及筒括笺证。 至于编年原则，大抵一般以鲁迅自身所及的写作时间为准，如无具体写作时间，而有确切的发表时间者，亦当据以为准。此外，还有一些经笺证者考证所得而定者。 《鲁迅诗编年笺证》具...(展开全部)",鲁迅
67,飞花青离传之刺客传奇（上）,月裹鸿声,接力出版社,NULL,2008-1-1,260,22.0,平装,9787544800501,8.1,208,NULL,"想得到“天下第一刺客”的称号，需要些什么？ 倾国倾城的容色？ 冠绝盖世的武功？ 欺莺赛燕的歌艺？ 曼妙勾魂的舞姿？ 前两样，柳青离都还不够，后两样，柳青离提都不提，她只是用一双三白眼凛冽地环顾，如利剑般游刃有余地割开人心的缝隙，向天下发出灵验过那北地巫蛊、南疆神婆的保证：姓名被封在黑色信封之内，连同五千两银票一起交到她手上的人，三个月内必定会从这世上消失…… ` 然而，即使聪敏如她，也想不到，有一天阴差阳错，这把利剑会用在完全相反的一个方面吧？",悬疑
68,李商隱詩歌集解（全五冊）,刘学锴,中华书局,NULL,1998-01,1438,148.0,平装,9787101000566,9.4,254,NULL,此书是李商隐诗作的会校、会注、会评本。书后附录李商隐的传记资料、年表、生平考辨以及各本的序跋凡例、书目著录等。,诗歌
69,爱拉与洞熊族,(美)琼·奥尔,作家出版社,NULL,2013-1,421页,33.00元,平装,9787506360630,9.0,33,NULL,在三万年前的石器時代，人类孤儿爱拉被蛮荒家族收养了。他们自称洞熊族，古老保守，男尊女卑，视这人类小女孩为怪胎。爱拉不仅要学习生存技能，还要独自抵抗严苛的礼教、雄性的暴力。在如此险峻的环境下成长，爱拉会成为什么样的人？她会被洞熊族接纳吗？,童话
70,心灵的焦躁,茨威格,安徽文艺出版社,NULL,2004-10,323,12.00元,平装(无盘),9787539624822,8.7,30,NULL,《心灵的焦躁/世界文学名著宝库》内容为：世界文学名著以其优美的文字、丰富的艺术表现及所展现的广阔的社会现实和深刻的思想内涵，长期以来一直为广大读者所喜爱。世界文学名著的阅读，对人们了解不同时代、不同民族的文化心理与审美情趣，对青少年在潜移默化中完善健全的人格，培养深厚的人文精神都有着不可替代的作用。为满足广大读者的需要，推出了这套插图本《世界文学名著宝库》。本社长期以来一直致力于外国文学出版，拥有相当一批国内著名的译作者。特别是外国文学名著的出版，日积月累，渐有所成，形成了自己的独特品格，赢得了广大读者的厚爱。本丛书的编选，参考了国家教育部制定的语文课程标准课外阅读推荐书目，并在此基础进一步扩大范围，所选作品多为本社积累的名家名译。,茨威格
71,被禁锢的头脑,(波兰)切斯瓦夫·米沃什,广西师范大学出版社,NULL,2013-3,289,35.00元,平装,9787549511211,8.8,756,NULL,本书是1980年度诺贝尔文学奖获得者米沃什写于1950年代初的经典作品，对于二战前后波兰以及波罗的海三国人的处境做了精彩的描述与反省。米沃什的许多真知灼见放到现今的语境下，其阐释力度依然强劲，甚至更富潜力与空间。中文世界对本书期盼不已，中文版从波兰文直接译出，同时汇集了德文版、英文版序，并请著名批评家崔卫平女士作导读，可谓善本。,外国文学
72,"The Last Question (When the World Ends)","Isaac Asimov","Ziggurat Productions",NULL,2007-11,300,"USD 18.00","Audio CD",9781884214493,9.3,90,NULL,暂无简介,科幻
